CBSA,MDIV,STCOU,NAME,LSAD,population,year,estimate_type
10900,NA,NA,"Allentown-Bethlehem-Easton, PA-NJ",Metropolitan Statistical Area,828581,2014,POPESTIMATE
10900,NA,NA,"Allentown-Bethlehem-Easton, PA-NJ",Metropolitan Statistical Area,830361,2015,POPESTIMATE
10900,NA,NA,"Allentown-Bethlehem-Easton, PA-NJ",Metropolitan Statistical Area,833144,2016,POPESTIMATE
10900,NA,NA,"Allentown-Bethlehem-Easton, PA-NJ",Metropolitan Statistical Area,838081,2017,POPESTIMATE
10900,NA,NA,"Allentown-Bethlehem-Easton, PA-NJ",Metropolitan Statistical Area,842913,2018,POPESTIMATE
10900,NA,34041,"Warren County, NJ",County or equivalent,108692,2010,CENSUS
10900,NA,34041,"Warren County, NJ",County or equivalent,108645,2010,ESTIMATESBASE
10900,NA,34041,"Warren County, NJ",County or equivalent,108581,2010,POPESTIMATE
10900,NA,34041,"Warren County, NJ",County or equivalent,108138,2011,POPESTIMATE
10900,NA,34041,"Warren County, NJ",County or equivalent,107564,2012,POPESTIMATE
10900,NA,34041,"Warren County, NJ",County or equivalent,106903,2013,POPESTIMATE
10900,NA,34041,"Warren County, NJ",County or equivalent,106994,2014,POPESTIMATE
10900,NA,34041,"Warren County, NJ",County or equivalent,106748,2015,POPESTIMATE
10900,NA,34041,"Warren County, NJ",County or equivalent,106077,2016,POPESTIMATE
10900,NA,34041,"Warren County, NJ",County or equivalent,105869,2017,POPESTIMATE
10900,NA,34041,"Warren County, NJ",County or equivalent,105779,2018,POPESTIMATE
10900,NA,42025,"Carbon County, PA",County or equivalent,65249,2010,CENSUS
10900,NA,42025,"Carbon County, PA",County or equivalent,65252,2010,ESTIMATESBASE
10900,NA,42025,"Carbon County, PA",County or equivalent,65255,2010,POPESTIMATE
10900,NA,42025,"Carbon County, PA",County or equivalent,65088,2011,POPESTIMATE
10900,NA,42025,"Carbon County, PA",County or equivalent,64804,2012,POPESTIMATE
10900,NA,42025,"Carbon County, PA",County or equivalent,64547,2013,POPESTIMATE
10900,NA,42025,"Carbon County, PA",County or equivalent,64270,2014,POPESTIMATE
10900,NA,42025,"Carbon County, PA",County or equivalent,63773,2015,POPESTIMATE
10900,NA,42025,"Carbon County, PA",County or equivalent,63522,2016,POPESTIMATE
10900,NA,42025,"Carbon County, PA",County or equivalent,63865,2017,POPESTIMATE
10900,NA,42025,"Carbon County, PA",County or equivalent,64227,2018,POPESTIMATE
10900,NA,42077,"Lehigh County, PA",County or equivalent,349497,2010,CENSUS
10900,NA,42077,"Lehigh County, PA",County or equivalent,349676,2010,ESTIMATESBASE
10900,NA,42077,"Lehigh County, PA",County or equivalent,350164,2010,POPESTIMATE
10900,NA,42077,"Lehigh County, PA",County or equivalent,353415,2011,POPESTIMATE
10900,NA,42077,"Lehigh County, PA",County or equivalent,354771,2012,POPESTIMATE
10900,NA,42077,"Lehigh County, PA",County or equivalent,355376,2013,POPESTIMATE
10900,NA,42077,"Lehigh County, PA",County or equivalent,357693,2014,POPESTIMATE
10900,NA,42077,"Lehigh County, PA",County or equivalent,359720,2015,POPESTIMATE
10900,NA,42077,"Lehigh County, PA",County or equivalent,362181,2016,POPESTIMATE
10900,NA,42077,"Lehigh County, PA",County or equivalent,365371,2017,POPESTIMATE
10900,NA,42077,"Lehigh County, PA",County or equivalent,368100,2018,POPESTIMATE
10900,NA,42095,"Northampton County, PA",County or equivalent,297735,2010,CENSUS
10900,NA,42095,"Northampton County, PA",County or equivalent,297694,2010,ESTIMATESBASE
10900,NA,42095,"Northampton County, PA",County or equivalent,297914,2010,POPESTIMATE
10900,NA,42095,"Northampton County, PA",County or equivalent,298222,2011,POPESTIMATE
10900,NA,42095,"Northampton County, PA",County or equivalent,299000,2012,POPESTIMATE
10900,NA,42095,"Northampton County, PA",County or equivalent,298957,2013,POPESTIMATE
10900,NA,42095,"Northampton County, PA",County or equivalent,299624,2014,POPESTIMATE
10900,NA,42095,"Northampton County, PA",County or equivalent,300120,2015,POPESTIMATE
10900,NA,42095,"Northampton County, PA",County or equivalent,301364,2016,POPESTIMATE
10900,NA,42095,"Northampton County, PA",County or equivalent,302976,2017,POPESTIMATE
10900,NA,42095,"Northampton County, PA",County or equivalent,304807,2018,POPESTIMATE
11020,NA,NA,"Altoona, PA",Metropolitan Statistical Area,127089,2010,CENSUS
11020,NA,NA,"Altoona, PA",Metropolitan Statistical Area,127116,2010,ESTIMATESBASE
11020,NA,NA,"Altoona, PA",Metropolitan Statistical Area,127043,2010,POPESTIMATE
11020,NA,NA,"Altoona, PA",Metropolitan Statistical Area,126959,2011,POPESTIMATE
11020,NA,NA,"Altoona, PA",Metropolitan Statistical Area,126540,2012,POPESTIMATE
11020,NA,NA,"Altoona, PA",Metropolitan Statistical Area,125835,2013,POPESTIMATE
11020,NA,NA,"Altoona, PA",Metropolitan Statistical Area,125276,2014,POPESTIMATE
11020,NA,NA,"Altoona, PA",Metropolitan Statistical Area,124585,2015,POPESTIMATE
11020,NA,NA,"Altoona, PA",Metropolitan Statistical Area,123680,2016,POPESTIMATE
11020,NA,NA,"Altoona, PA",Metropolitan Statistical Area,123175,2017,POPESTIMATE
11020,NA,NA,"Altoona, PA",Metropolitan Statistical Area,122492,2018,POPESTIMATE
11020,NA,42013,"Blair County, PA",County or equivalent,127089,2010,CENSUS
11020,NA,42013,"Blair County, PA",County or equivalent,127116,2010,ESTIMATESBASE
11020,NA,42013,"Blair County, PA",County or equivalent,127043,2010,POPESTIMATE
11020,NA,42013,"Blair County, PA",County or equivalent,126959,2011,POPESTIMATE
11020,NA,42013,"Blair County, PA",County or equivalent,126540,2012,POPESTIMATE
11020,NA,42013,"Blair County, PA",County or equivalent,125835,2013,POPESTIMATE
11020,NA,42013,"Blair County, PA",County or equivalent,125276,2014,POPESTIMATE
11020,NA,42013,"Blair County, PA",County or equivalent,124585,2015,POPESTIMATE
11020,NA,42013,"Blair County, PA",County or equivalent,123680,2016,POPESTIMATE
11020,NA,42013,"Blair County, PA",County or equivalent,123175,2017,POPESTIMATE
11020,NA,42013,"Blair County, PA",County or equivalent,122492,2018,POPESTIMATE
11100,NA,NA,"Amarillo, TX",Metropolitan Statistical Area,251933,2010,CENSUS
11100,NA,NA,"Amarillo, TX",Metropolitan Statistical Area,251937,2010,ESTIMATESBASE
11100,NA,NA,"Amarillo, TX",Metropolitan Statistical Area,252677,2010,POPESTIMATE
11100,NA,NA,"Amarillo, TX",Metropolitan Statistical Area,255972,2011,POPESTIMATE
11100,NA,NA,"Amarillo, TX",Metropolitan Statistical Area,257821,2012,POPESTIMATE
11100,NA,NA,"Amarillo, TX",Metropolitan Statistical Area,258938,2013,POPESTIMATE
11100,NA,NA,"Amarillo, TX",Metropolitan Statistical Area,260874,2014,POPESTIMATE
11100,NA,NA,"Amarillo, TX",Metropolitan Statistical Area,261804,2015,POPESTIMATE
11100,NA,NA,"Amarillo, TX",Metropolitan Statistical Area,263327,2016,POPESTIMATE
11100,NA,NA,"Amarillo, TX",Metropolitan Statistical Area,264955,2017,POPESTIMATE
11100,NA,NA,"Amarillo, TX",Metropolitan Statistical Area,265947,2018,POPESTIMATE
11100,NA,48011,"Armstrong County, TX",County or equivalent,1901,2010,CENSUS
11100,NA,48011,"Armstrong County, TX",County or equivalent,1901,2010,ESTIMATESBASE
11100,NA,48011,"Armstrong County, TX",County or equivalent,1902,2010,POPESTIMATE
11100,NA,48011,"Armstrong County, TX",County or equivalent,1936,2011,POPESTIMATE
11100,NA,48011,"Armstrong County, TX",County or equivalent,1953,2012,POPESTIMATE
11100,NA,48011,"Armstrong County, TX",County or equivalent,1939,2013,POPESTIMATE
11100,NA,48011,"Armstrong County, TX",County or equivalent,1913,2014,POPESTIMATE
11100,NA,48011,"Armstrong County, TX",County or equivalent,1901,2015,POPESTIMATE
11100,NA,48011,"Armstrong County, TX",County or equivalent,1843,2016,POPESTIMATE
11100,NA,48011,"Armstrong County, TX",County or equivalent,1881,2017,POPESTIMATE
11100,NA,48011,"Armstrong County, TX",County or equivalent,1892,2018,POPESTIMATE
11100,NA,48065,"Carson County, TX",County or equivalent,6182,2010,CENSUS
11100,NA,48065,"Carson County, TX",County or equivalent,6186,2010,ESTIMATESBASE
11100,NA,48065,"Carson County, TX",County or equivalent,6163,2010,POPESTIMATE
11100,NA,48065,"Carson County, TX",County or equivalent,6238,2011,POPESTIMATE
11100,NA,48065,"Carson County, TX",County or equivalent,6090,2012,POPESTIMATE
11100,NA,48065,"Carson County, TX",County or equivalent,5988,2013,POPESTIMATE
11100,NA,48065,"Carson County, TX",County or equivalent,6037,2014,POPESTIMATE
11100,NA,48065,"Carson County, TX",County or equivalent,6011,2015,POPESTIMATE
11100,NA,48065,"Carson County, TX",County or equivalent,6095,2016,POPESTIMATE
11100,NA,48065,"Carson County, TX",County or equivalent,6010,2017,POPESTIMATE
11100,NA,48065,"Carson County, TX",County or equivalent,6005,2018,POPESTIMATE
11100,NA,48359,"Oldham County, TX",County or equivalent,2052,2010,CENSUS
11100,NA,48359,"Oldham County, TX",County or equivalent,2052,2010,ESTIMATESBASE
11100,NA,48359,"Oldham County, TX",County or equivalent,2050,2010,POPESTIMATE
11100,NA,48359,"Oldham County, TX",County or equivalent,2071,2011,POPESTIMATE
11100,NA,48359,"Oldham County, TX",County or equivalent,2046,2012,POPESTIMATE
11100,NA,48359,"Oldham County, TX",County or equivalent,2088,2013,POPESTIMATE
11100,NA,48359,"Oldham County, TX",County or equivalent,2069,2014,POPESTIMATE
11100,NA,48359,"Oldham County, TX",County or equivalent,2064,2015,POPESTIMATE
11100,NA,48359,"Oldham County, TX",County or equivalent,2074,2016,POPESTIMATE
11100,NA,48359,"Oldham County, TX",County or equivalent,2113,2017,POPESTIMATE
11100,NA,48359,"Oldham County, TX",County or equivalent,2131,2018,POPESTIMATE
11100,NA,48375,"Potter County, TX",County or equivalent,121073,2010,CENSUS
11100,NA,48375,"Potter County, TX",County or equivalent,121078,2010,ESTIMATESBASE
11100,NA,48375,"Potter County, TX",County or equivalent,121380,2010,POPESTIMATE
11100,NA,48375,"Potter County, TX",County or equivalent,122311,2011,POPESTIMATE
11100,NA,48375,"Potter County, TX",County or equivalent,122759,2012,POPESTIMATE
11100,NA,48375,"Potter County, TX",County or equivalent,122168,2013,POPESTIMATE
11100,NA,48375,"Potter County, TX",County or equivalent,122119,2014,POPESTIMATE
11100,NA,48375,"Potter County, TX",County or equivalent,121385,2015,POPESTIMATE
11100,NA,48375,"Potter County, TX",County or equivalent,120824,2016,POPESTIMATE
11100,NA,48375,"Potter County, TX",County or equivalent,120518,2017,POPESTIMATE
11100,NA,48375,"Potter County, TX",County or equivalent,119648,2018,POPESTIMATE
11100,NA,48381,"Randall County, TX",County or equivalent,120725,2010,CENSUS
11100,NA,48381,"Randall County, TX",County or equivalent,120720,2010,ESTIMATESBASE
11100,NA,48381,"Randall County, TX",County or equivalent,121182,2010,POPESTIMATE
11100,NA,48381,"Randall County, TX",County or equivalent,123416,2011,POPESTIMATE
11100,NA,48381,"Randall County, TX",County or equivalent,124973,2012,POPESTIMATE
11100,NA,48381,"Randall County, TX",County or equivalent,126755,2013,POPESTIMATE
11100,NA,48381,"Randall County, TX",County or equivalent,128736,2014,POPESTIMATE
11100,NA,48381,"Randall County, TX",County or equivalent,130443,2015,POPESTIMATE
11100,NA,48381,"Randall County, TX",County or equivalent,132491,2016,POPESTIMATE
11100,NA,48381,"Randall County, TX",County or equivalent,134433,2017,POPESTIMATE
11100,NA,48381,"Randall County, TX",County or equivalent,136271,2018,POPESTIMATE
11180,NA,NA,"Ames, IA",Metropolitan Statistical Area,89542,2010,CENSUS
11180,NA,NA,"Ames, IA",Metropolitan Statistical Area,89542,2010,ESTIMATESBASE
11180,NA,NA,"Ames, IA",Metropolitan Statistical Area,89654,2010,POPESTIMATE
11180,NA,NA,"Ames, IA",Metropolitan Statistical Area,91125,2011,POPESTIMATE
11180,NA,NA,"Ames, IA",Metropolitan Statistical Area,91999,2012,POPESTIMATE
11180,NA,NA,"Ames, IA",Metropolitan Statistical Area,93871,2013,POPESTIMATE
11180,NA,NA,"Ames, IA",Metropolitan Statistical Area,95797,2014,POPESTIMATE
11180,NA,NA,"Ames, IA",Metropolitan Statistical Area,96605,2015,POPESTIMATE
11180,NA,NA,"Ames, IA",Metropolitan Statistical Area,96845,2016,POPESTIMATE
11180,NA,NA,"Ames, IA",Metropolitan Statistical Area,97260,2017,POPESTIMATE
11180,NA,NA,"Ames, IA",Metropolitan Statistical Area,98105,2018,POPESTIMATE
11180,NA,19169,"Story County, IA",County or equivalent,89542,2010,CENSUS
11180,NA,19169,"Story County, IA",County or equivalent,89542,2010,ESTIMATESBASE
11180,NA,19169,"Story County, IA",County or equivalent,89654,2010,POPESTIMATE
11180,NA,19169,"Story County, IA",County or equivalent,91125,2011,POPESTIMATE
11180,NA,19169,"Story County, IA",County or equivalent,91999,2012,POPESTIMATE
11180,NA,19169,"Story County, IA",County or equivalent,93871,2013,POPESTIMATE
11180,NA,19169,"Story County, IA",County or equivalent,95797,2014,POPESTIMATE
11180,NA,19169,"Story County, IA",County or equivalent,96605,2015,POPESTIMATE
11180,NA,19169,"Story County, IA",County or equivalent,96845,2016,POPESTIMATE
11180,NA,19169,"Story County, IA",County or equivalent,97260,2017,POPESTIMATE
11180,NA,19169,"Story County, IA",County or equivalent,98105,2018,POPESTIMATE
11260,NA,NA,"Anchorage, AK",Metropolitan Statistical Area,380821,2010,CENSUS
11260,NA,NA,"Anchorage, AK",Metropolitan Statistical Area,380821,2010,ESTIMATESBASE
11260,NA,NA,"Anchorage, AK",Metropolitan Statistical Area,383045,2010,POPESTIMATE
11260,NA,NA,"Anchorage, AK",Metropolitan Statistical Area,387870,2011,POPESTIMATE
11260,NA,NA,"Anchorage, AK",Metropolitan Statistical Area,391903,2012,POPESTIMATE
11260,NA,NA,"Anchorage, AK",Metropolitan Statistical Area,397032,2013,POPESTIMATE
11260,NA,NA,"Anchorage, AK",Metropolitan Statistical Area,398031,2014,POPESTIMATE
11260,NA,NA,"Anchorage, AK",Metropolitan Statistical Area,398681,2015,POPESTIMATE
11260,NA,NA,"Anchorage, AK",Metropolitan Statistical Area,401373,2016,POPESTIMATE
11260,NA,NA,"Anchorage, AK",Metropolitan Statistical Area,400647,2017,POPESTIMATE
11260,NA,NA,"Anchorage, AK",Metropolitan Statistical Area,399148,2018,POPESTIMATE
11260,NA,02020,"Anchorage Municipality, AK",County or equivalent,291826,2010,CENSUS
11260,NA,02020,"Anchorage Municipality, AK",County or equivalent,291829,2010,ESTIMATESBASE
11260,NA,02020,"Anchorage Municipality, AK",County or equivalent,293310,2010,POPESTIMATE
11260,NA,02020,"Anchorage Municipality, AK",County or equivalent,296154,2011,POPESTIMATE
11260,NA,02020,"Anchorage Municipality, AK",County or equivalent,298233,2012,POPESTIMATE
11260,NA,02020,"Anchorage Municipality, AK",County or equivalent,301155,2013,POPESTIMATE
11260,NA,02020,"Anchorage Municipality, AK",County or equivalent,299927,2014,POPESTIMATE
11260,NA,02020,"Anchorage Municipality, AK",County or equivalent,297613,2015,POPESTIMATE
11260,NA,02020,"Anchorage Municipality, AK",County or equivalent,297216,2016,POPESTIMATE
11260,NA,02020,"Anchorage Municipality, AK",County or equivalent,294264,2017,POPESTIMATE
11260,NA,02020,"Anchorage Municipality, AK",County or equivalent,291538,2018,POPESTIMATE
11260,NA,02170,"Matanuska-Susitna Borough, AK",County or equivalent,88995,2010,CENSUS
11260,NA,02170,"Matanuska-Susitna Borough, AK",County or equivalent,88992,2010,ESTIMATESBASE
11260,NA,02170,"Matanuska-Susitna Borough, AK",County or equivalent,89735,2010,POPESTIMATE
11260,NA,02170,"Matanuska-Susitna Borough, AK",County or equivalent,91716,2011,POPESTIMATE
11260,NA,02170,"Matanuska-Susitna Borough, AK",County or equivalent,93670,2012,POPESTIMATE
11260,NA,02170,"Matanuska-Susitna Borough, AK",County or equivalent,95877,2013,POPESTIMATE
11260,NA,02170,"Matanuska-Susitna Borough, AK",County or equivalent,98104,2014,POPESTIMATE
11260,NA,02170,"Matanuska-Susitna Borough, AK",County or equivalent,101068,2015,POPESTIMATE
11260,NA,02170,"Matanuska-Susitna Borough, AK",County or equivalent,104157,2016,POPESTIMATE
11260,NA,02170,"Matanuska-Susitna Borough, AK",County or equivalent,106383,2017,POPESTIMATE
11260,NA,02170,"Matanuska-Susitna Borough, AK",County or equivalent,107610,2018,POPESTIMATE
11460,NA,NA,"Ann Arbor, MI",Metropolitan Statistical Area,344791,2010,CENSUS
11460,NA,NA,"Ann Arbor, MI",Metropolitan Statistical Area,345104,2010,ESTIMATESBASE
11460,NA,NA,"Ann Arbor, MI",Metropolitan Statistical Area,345658,2010,POPESTIMATE
11460,NA,NA,"Ann Arbor, MI",Metropolitan Statistical Area,349676,2011,POPESTIMATE
11460,NA,NA,"Ann Arbor, MI",Metropolitan Statistical Area,352262,2012,POPESTIMATE
11460,NA,NA,"Ann Arbor, MI",Metropolitan Statistical Area,356015,2013,POPESTIMATE
11460,NA,NA,"Ann Arbor, MI",Metropolitan Statistical Area,360035,2014,POPESTIMATE
11460,NA,NA,"Ann Arbor, MI",Metropolitan Statistical Area,363109,2015,POPESTIMATE
11460,NA,NA,"Ann Arbor, MI",Metropolitan Statistical Area,366488,2016,POPESTIMATE
11460,NA,NA,"Ann Arbor, MI",Metropolitan Statistical Area,369208,2017,POPESTIMATE
11460,NA,NA,"Ann Arbor, MI",Metropolitan Statistical Area,370963,2018,POPESTIMATE
11460,NA,26161,"Washtenaw County, MI",County or equivalent,344791,2010,CENSUS
11460,NA,26161,"Washtenaw County, MI",County or equivalent,345104,2010,ESTIMATESBASE
11460,NA,26161,"Washtenaw County, MI",County or equivalent,345658,2010,POPESTIMATE
11460,NA,26161,"Washtenaw County, MI",County or equivalent,349676,2011,POPESTIMATE
11460,NA,26161,"Washtenaw County, MI",County or equivalent,352262,2012,POPESTIMATE
11460,NA,26161,"Washtenaw County, MI",County or equivalent,356015,2013,POPESTIMATE
11460,NA,26161,"Washtenaw County, MI",County or equivalent,360035,2014,POPESTIMATE
11460,NA,26161,"Washtenaw County, MI",County or equivalent,363109,2015,POPESTIMATE
11460,NA,26161,"Washtenaw County, MI",County or equivalent,366488,2016,POPESTIMATE
11460,NA,26161,"Washtenaw County, MI",County or equivalent,369208,2017,POPESTIMATE
11460,NA,26161,"Washtenaw County, MI",County or equivalent,370963,2018,POPESTIMATE
11500,NA,NA,"Anniston-Oxford-Jacksonville, AL",Metropolitan Statistical Area,118572,2010,CENSUS
11500,NA,NA,"Anniston-Oxford-Jacksonville, AL",Metropolitan Statistical Area,118594,2010,ESTIMATESBASE
11500,NA,NA,"Anniston-Oxford-Jacksonville, AL",Metropolitan Statistical Area,118477,2010,POPESTIMATE
11500,NA,NA,"Anniston-Oxford-Jacksonville, AL",Metropolitan Statistical Area,117797,2011,POPESTIMATE
11500,NA,NA,"Anniston-Oxford-Jacksonville, AL",Metropolitan Statistical Area,117257,2012,POPESTIMATE
11500,NA,NA,"Anniston-Oxford-Jacksonville, AL",Metropolitan Statistical Area,116541,2013,POPESTIMATE
11500,NA,NA,"Anniston-Oxford-Jacksonville, AL",Metropolitan Statistical Area,115995,2014,POPESTIMATE
11500,NA,NA,"Anniston-Oxford-Jacksonville, AL",Metropolitan Statistical Area,115536,2015,POPESTIMATE
11500,NA,NA,"Anniston-Oxford-Jacksonville, AL",Metropolitan Statistical Area,115018,2016,POPESTIMATE
11500,NA,NA,"Anniston-Oxford-Jacksonville, AL",Metropolitan Statistical Area,114664,2017,POPESTIMATE
11500,NA,NA,"Anniston-Oxford-Jacksonville, AL",Metropolitan Statistical Area,114277,2018,POPESTIMATE
11500,NA,01015,"Calhoun County, AL",County or equivalent,118572,2010,CENSUS
